taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Ecosystem Subtype	Culture Type	Depth In Meters	Proportal Clade	Proportal Ecotype	Genome Size   * assembled	Gene Count   * assembled	
2716884436	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-436-D21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884436	Pelagic			HLII	High light adapted (HL)	1162959	1397	
640069322	Bacteria	Finished	Prochlorococcus marinus sequencing - JCVI	Prochlorococcus marinus MIT9301	J. Craig Venter Institute	640069322	Epipelagic	Isolate	90	HLII	High light adapted (HL)	1641879	1967	
2626541535	Bacteria	Permanent Draft	Microbial Oceanography of picocyanobacteria in the Oxygen Minimum Zones of the Eastern Pacific Ocean	Prochlorococcus sp. SCGC AC-669 P10 (contamination screened)	Canada's Michael Smith Genome Sciences Centre	2626541535	Unclassified		53			875427	1282	
2667527313	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-O15 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527313	Pelagic			Not Assigned	Low light adapted (LL)	1342813	1450	
2724679753	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AD-858-F19	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2724679753	Oceanic		100			203942	222	
2606217684	Bacteria	Permanent Draft	Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus	Prochlorococcus sp. MIT0701	Massachusetts Institute of Technology	2606217684	Epipelagic	Isolate	110	LLIV	Low light adapted (LL)	2592571	2704	
2721755965	Bacteria	Permanent Draft	Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA	Synechococcus bacterium JGI 01_L10 (contamination screened)	DOE Joint Genome Institute (JGI)	2721755965	Oceanic		25			843611	1057	
2716884470	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-463-P14	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884470	Pelagic			Not Assigned	Low light adapted (LL)	1135631	1265	
2626541528	Bacteria	Permanent Draft	Microbial Oceanography of picocyanobacteria in the Oxygen Minimum Zones of the Eastern Pacific Ocean	Prochlorococcus sp. SCGC AC-669 N18 (contamination screened)	Canada's Michael Smith Genome Sciences Centre	2626541528	Unclassified		53			1055396	1364	
2716884633	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-311-K21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884633	Pelagic			LLI	Low light adapted (LL)	878448	1028	
2716884459	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-459-P02	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884459	Pelagic			HLI	High light adapted (HL)	997800	1282	
2606217316	Bacteria	Permanent Draft	Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus	Prochlorococcus marinus MIT9401	Massachusetts Institute of Technology	2606217316	Epipelagic	Isolate	0	HLII	High light adapted (HL)	1666808	1949	
2716884700	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-316-N23	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884700	Pelagic			Not Assigned	Low light adapted (LL)	565546	632	
2716884503	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-679-M23	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884503	Pelagic			HLI	High light adapted (HL)	1645990	1964	
2716884767	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-418-C17	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884767	Pelagic			HLII	High light adapted (HL)	1131705	1393	
2716884727	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-388-A01	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884727	Pelagic			HLII	High light adapted (HL)	1546107	1821	
2716884690	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-315-C08	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884690	Pelagic			Not Assigned	Low light adapted (LL)	961761	1131	
2626541503	Bacteria	Permanent Draft	Microbial Oceanography of picocyanobacteria in the Oxygen Minimum Zones of the Eastern Pacific Ocean	Prochlorococcus sp. SCGC AC-669 I11 (contamination screened)	Canada's Michael Smith Genome Sciences Centre	2626541503	Unclassified		53			919561	1261	
2716884674	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Uncultured Synechococcus sp. AG-683-B21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884674	Pelagic			5.1A-IV		1434371	1708	
2626541515	Bacteria	Permanent Draft	Microbial Oceanography of picocyanobacteria in the Oxygen Minimum Zones of the Eastern Pacific Ocean	Prochlorococcus sp. SCGC AC-669 K10 (unscreened)	Canada's Michael Smith Genome Sciences Centre	2626541515	Unclassified		53			1175560	1723	
2716884687	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-311-M15	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884687	Pelagic			Not Assigned		321570	387	
2606217691	Bacteria	Permanent Draft	Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus	Prochlorococcus marinus MIT9302	Massachusetts Institute of Technology	2606217691	Epipelagic	Isolate	100	HLII	High light adapted (HL)	1745343	2013	
2667527357	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-A06 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527357	Pelagic			Not Assigned	Low light adapted (LL)	920375	999	
2667527335	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-I21 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527335	Pelagic			HLII	High light adapted (HL)	1557900	1876	
2716884451	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-455-B05	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884451	Pelagic			LLI	Low light adapted (LL)	931365	1171	
2716884634	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-311-K22	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884634	Pelagic			HLI	High light adapted (HL)	355689	419	
2667527248	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-L20 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527248	Pelagic			HLII	High light adapted (HL)	1649271	1972	
2716884369	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-388-I18	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884369	Pelagic			HLI	High light adapted (HL)	1609845	1873	
2716884736	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-409-A23	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884736	Pelagic			LLII/III	Low light adapted (LL)	489435	587	
2667527275	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-N10 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527275	Pelagic			HLI	High light adapted (HL)	1559102	1821	
2716884717	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-335-E22	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884717	Pelagic			HLI	High light adapted (HL)	814114	980	
2747842495	Bacteria	Permanent Draft	Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA	Prochlorococcus sp. JGI 01_N12 (contamination screened)	DOE Joint Genome Institute (JGI)	2747842495	Oceanic		25			431211	517	
2716884442	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-436-O17	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884442	Pelagic			LLII/III	Low light adapted (LL)	773737	904	
2716884410	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-418-M21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884410	Pelagic			HLII	High light adapted (HL)	2096514	2356	
2716884353	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Uncultured Prochlorococcus sp. AG-345-M19	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884353	Pelagic			LLI	Low light adapted (LL)	52180	82	
2606217683	Bacteria	Permanent Draft	Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus	Prochlorococcus marinus MIT9321	Massachusetts Institute of Technology	2606217683	Epipelagic	Isolate	50	HLII	High light adapted (HL)	1658664	1937	
2716884477	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Prochlorococcus sp. AG-670-L16	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884477	Pelagic			HLI	High light adapted (HL)	556390	705	
2716884797	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-459-N19	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884797	Pelagic			HLII	High light adapted (HL)	1329883	1599	
2504643002	Bacteria	Permanent Draft	Synechococcus sp. PCC 8807	Synechococcus sp. PCC 8807		2504643002	Pelagic	Isolate				3632845	3293	
2716884723	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-341-A02	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884723	Pelagic			LLI	Low light adapted (LL)	464855	592	
2667527302	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-M18 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527302	Pelagic			HLII	High light adapted (HL)	1402439	1691	
2791355320	Bacteria	Permanent Draft	Draft Metagenome-assembled Genomes from Global Oceans - TOBG MAGs	Prochlorococcus sp. MED630	CEA Genoscope, Canada's Michael Smith Genome Sciences Centre	2791355320						1285346	1513	
2716884399	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-409-P19	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884399	Pelagic			Not Assigned	Low light adapted (LL)	1164213	1300	
2716884769	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-418-F08	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884769	Pelagic			HLII	High light adapted (HL)	1323692	1567	
2716884414	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-418-P13	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884414	Pelagic			HLII	High light adapted (HL)	1498982	1776	
2716884762	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-412-N03	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884762	Pelagic			HLVI	High light adapted (HL)	266116	326	
2606217560	Bacteria	Finished	Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus	Prochlorococcus sp. MIT0801	Massachusetts Institute of Technology	2606217560	Epipelagic	Isolate	40	LLI	Low light adapted (LL)	1929203	2218	
2716884612	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Uncultured Synechococcus sp. AG-670-F04	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884612	Pelagic			5.1A-III/XV		2247766	2494	
2716884693	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-315-J23	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884693	Pelagic			LLI	Low light adapted (LL)	578346	665	
2667527268	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-L09 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527268	Pelagic			LLI	Low light adapted (LL)	1617585	1861	
2716884464	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-463-F02	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884464	Pelagic			LLIV	Low light adapted (LL)	1098046	1235	
2716884746	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-409-J03	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884746	Pelagic			LLI	Low light adapted (LL)	910103	1045	
2681813566	Bacteria	Permanent Draft	ProPortal-Culture-Genomes	Prochlorococcus sp. MIT1205	Massachusetts Institute of Technology	2681813566	Epipelagic	Isolate	175	LLIV	Low light adapted (LL)	2527266	2674	
2818991568	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-B15	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991568	Oceanic		100			897180	935	
2716884415	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-424-A03	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884415	Pelagic			HLII	High light adapted (HL)	1097307	1406	
2654587690	Bacteria	Permanent Draft	Sequencing of marine cyanobacteria Prochlorococcus single-cell genomes from the Bermuda Atlantic Time Series (BATS) station site	Prochlorococcus sp. scB245a_521N5 (unscreened)	Massachusetts Institute of Technology	2654587690	Unclassified		60			688968	884	
2889361884	Bacteria	Permanent Draft	Charting the complexity of the marine microbiome through single cell genomics	Synechococcus sp. AG-447-G23	Woods Hole Oceanographic Institution	2889361884	Pelagic					254445	347	
2667527327	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-M21 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527327	Pelagic			LLII/III	Low light adapted (LL)	1161170	1298	
2724679666	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AD-598-D21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2724679666	Oceanic		100			610806	687	
2716884608	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Uncultured Synechococcus sp. AG-670-A05	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884608	Pelagic			5.1A-III		2005017	2471	
2667527333	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-I15 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527333	Pelagic			HLII	High light adapted (HL)	1285259	1502	
2667527364	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-B19 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527364	Pelagic			LLI	Low light adapted (LL)	859267	1027	
2606217677	Bacteria	Permanent Draft	Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus	Prochlorococcus marinus SB	Massachusetts Institute of Technology	2606217677	Epipelagic	Isolate	40	HLII	High light adapted (HL)	1669823	1924	
2716884448	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-449-C14	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884448	Pelagic			HLII	High light adapted (HL)	1182250	1453	
2667527320	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-363-P19 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527320	Pelagic			Not Assigned	Low light adapted (LL)	1781405	1950	
2716884622	Bacteria	Draft	SCOPE-GRADIENT-SingleCells	Uncultured Synechococcus sp. AG-676-F02	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884622	Pelagic			CDR2		1527331	1842	
2606217692	Bacteria	Permanent Draft	Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus	Prochlorococcus sp. MIT9107	Massachusetts Institute of Technology	2606217692	Epipelagic	Isolate	25	HLII	High light adapted (HL)	1699937	1973	
2724679676	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AD-598-K13	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2724679676	Oceanic		100			499931	596	
2716884365	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-K10	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884365	Pelagic			HLII	High light adapted (HL)	865356	1007	
2818991499	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-N23	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991499	Oceanic		100			579707	611	
2716884271	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-436-K22	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884271	Pelagic			LLII/III	Low light adapted (LL)	1265112	1425	
637000211	Bacteria	Finished	Prochlorococcus sp. MIT9313	Prochlorococcus marinus MIT9313	DOE Joint Genome Institute (JGI)	637000211	Epipelagic	Isolate	135	LLIV	Low light adapted (LL)	2410873	2334	
2716884699	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-316-L21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884699	Pelagic			Not Assigned	Low light adapted (LL)	449261	442	
2645727585	Bacteria	Permanent Draft	Sequencing of marine cyanobacteria Prochlorococcus single-cell genomes from the Bermuda Atlantic Time Series (BATS) station site	Prochlorococcus sp. scB245a_518A6 (unscreened)	Massachusetts Institute of Technology	2645727585	Unclassified		60			1292549	1569	
2818991486	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-P09	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991486	Oceanic		100			1354439	1450	
2739367788	Bacteria	Permanent Draft	Comprehensive metagenome and single cell genome sequencing from the open ocean community of North Pacfic Subtropical Gyre, Station ALOHA	Synechococcus bacterium JGI 01_L14 (contamination screened)	DOE Joint Genome Institute (JGI)	2739367788	Oceanic		25			486181	635	
2716884786	Bacteria	Draft	bioGEOTRACES-SingleCells	Prochlorococcus sp. AG-449-G23	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884786	Pelagic			HLII	High light adapted (HL)	1406930	1712	
2667527263	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-402-I23 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527263	Pelagic			HLII	High light adapted (HL)	1416706	1699	
2667527247	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-347-L19 (Screened)	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2667527247	Pelagic			HLII	High light adapted (HL)	1303229	1539	
2651870194	Bacteria	Draft	Water column microbial communities from Red Sea, Saudi Arabia	Synechococcus sp. REDSEA-S02_B4	King Abdullah University of Science and Technology	2651870194						1792524	2195	
2818991526	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-J07	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991526	Oceanic		100			121156	140	
2818991515	Bacteria	Permanent Draft	Picocyanobacteria from Anoxic Marine Zones of the Pacific Ocean	Prochlorococcus sp. SCGC AG-937-L14	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2818991515	Oceanic		100			1156407	1174	
2716884708	Bacteria	Draft	BiGRAPA-SouthPacific-SingleCells	Prochlorococcus sp. AG-321-G21	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884708	Pelagic			HLI	High light adapted (HL)	391011	485	
2645727954	Bacteria	Permanent Draft	Sequencing of marine cyanobacteria Prochlorococcus single-cell genomes from the Bermuda Atlantic Time Series (BATS) station site	Prochlorococcus sp. scB245a_520M11 (unscreened)	Massachusetts Institute of Technology	2645727954	Unclassified		60			376779	496	
2716884362	Bacteria	Draft	HOT-BATS-SingleCells	Prochlorococcus sp. AG-355-A18	Bigelow Laboratory Single Cell Genomics Center (SCGC)	2716884362	Pelagic			HLII	High light adapted (HL)	1180834	1459	
